tsaEligible,damagedStateAbbreviation,residenceType,grossIncome,repairAmount,destroyed,waterLevel
1,PR,Townhouse,21800.0,,0,0.0
0,LA,House/Duplex,27500.0,,0,
0,LA,House/Duplex,52500.0,,0,0.0
0,FL,Apartment,12000.0,,0,
0,LA,House/Duplex,29000.0,,0,0.0
1,PR,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,89500.0,,0,
1,PR,Townhouse,12816.0,,0,
0,LA,House/Duplex,65000.0,,0,
0,FL,House/Duplex,28000.0,,0,
0,LA,House/Duplex,140000.0,,0,
0,LA,House/Duplex,18000.0,,0,0.0
1,TX,House/Duplex,35000.0,,0,0.0
1,PR,House/Duplex,18744.0,,0,0.0
0,FL,House/Duplex,45000.0,,0,
0,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,18120.0,,0,
0,FL,House/Duplex,119817.0,,0,
0,LA,House/Duplex,121000.0,,0,
1,FL,House/Duplex,24232.0,,0,
1,PR,House/Duplex,3200.0,,0,0.0
0,FL,Apartment,24960.0,,0,0.0
1,PR,Townhouse,19000.0,,0,
0,TX,House/Duplex,75000.0,,0,
0,LA,House/Duplex,150000.0,,0,
0,FL,Townhouse,,,0,0.0
1,PR,House/Duplex,,,0,0.0
1,FL,Mobile Home,23904.0,1000.0,0,0.0
1,PR,House/Duplex,16800.0,,0,0.0
0,TX,House/Duplex,50000.0,,0,
0,FL,Mobile Home,8640.0,,0,
0,NC,House/Duplex,52000.0,,0,0.0
0,LA,Mobile Home,13200.0,,0,
0,TX,House/Duplex,2000.0,,0,
0,LA,Apartment,8676.0,,0,
1,FL,Other,15000.0,,0,
0,LA,House/Duplex,133896.0,,0,
0,FL,House/Duplex,100000.0,,0,
0,FL,Apartment,,,0,0.0
0,LA,House/Duplex,18000.0,,0,
0,FL,Travel Trailer,30000.0,,0,
1,FL,Apartment,9000.0,,0,0.0
0,FL,House/Duplex,49000.0,,0,
0,TX,House/Duplex,40000.0,,0,
1,LA,House/Duplex,75000.0,,0,
0,FL,Apartment,15000.0,,0,
1,FL,Other,,,0,
0,TX,Other,164000.0,,0,
0,NC,House/Duplex,350000.0,,0,0.0
0,TX,House/Duplex,9204.0,1042.4,0,0.0
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,23500.0,,0,0.0
0,LA,Apartment,14400.0,,0,
0,LA,House/Duplex,4800.0,,0,
0,FL,House/Duplex,43000.0,,0,
0,LA,House/Duplex,115000.0,,0,
0,FL,Apartment,15000.0,,0,0.0
0,FL,House/Duplex,48500.0,,0,0.0
1,TX,House/Duplex,10000.0,,0,0.0
1,TX,House/Duplex,4224.0,,0,1.0
0,FL,Mobile Home,45000.0,,0,0.0
1,PR,House/Duplex,13200.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,PR,Apartment,41000.0,,0,
0,LA,Mobile Home,42000.0,,0,
1,FL,Other,12000.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
1,FL,House/Duplex,70685.0,,0,
0,NC,Mobile Home,38729.0,,0,0.0
0,TX,Mobile Home,22000.0,,0,0.0
0,NC,Mobile Home,11940.0,580.62,0,0.0
0,LA,House/Duplex,22800.0,1734.32,0,0.0
0,TX,House/Duplex,127453.0,,0,
0,LA,House/Duplex,58000.0,,0,
0,TX,Apartment,12000.0,,0,
0,LA,House/Duplex,45600.0,,0,
1,FL,Apartment,,,0,0.0
1,PR,House/Duplex,40620.0,,0,0.0
0,TX,Apartment,12000.0,,0,
1,PR,House/Duplex,,,0,
0,TX,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,50000.0,2955.93,0,0.0
1,TX,House/Duplex,26000.0,,0,40.0
1,FL,House/Duplex,,,0,
1,TX,Mobile Home,11000.0,,0,0.0
0,LA,Mobile Home,40000.0,,0,0.0
0,FL,House/Duplex,650000.0,,0,0.0
0,FL,House/Duplex,29000.0,2164.5,0,1.0
0,FL,Apartment,24000.0,,0,
1,PR,Apartment,15096.0,,0,0.0
1,TX,House/Duplex,180000.0,17543.52,0,6.0
1,TX,Apartment,21000.0,,0,8.0
0,LA,Mobile Home,12000.0,,0,
0,FL,House/Duplex,30000.0,,0,0.0
1,PR,Condo,26964.0,,0,
0,FL,House/Duplex,53000.0,,0,
0,FL,Mobile Home,39000.0,,0,0.0
1,FL,Apartment,2080.0,,0,
1,FL,Townhouse,10000.0,,0,0.0
0,TX,Townhouse,14000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,65000.0,,0,0.0
0,FL,Mobile Home,,,0,0.0
1,FL,House/Duplex,25008.0,,0,0.0
0,TX,House/Duplex,78000.0,,0,
0,NC,House/Duplex,35000.0,,0,0.0
0,FL,House/Duplex,15370.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,26000.0,,0,
1,FL,House/Duplex,16000.0,,0,0.0
1,FL,Apartment,35000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,TX,Apartment,8568.0,,0,0.0
1,FL,House/Duplex,21000.0,,0,0.0
1,LA,House/Duplex,25000.0,,0,0.0
1,FL,House/Duplex,,,0,
1,FL,Townhouse,,,0,
0,FL,Apartment,60000.0,,0,
0,LA,Apartment,10000.0,,0,
1,FL,House/Duplex,28208.0,,0,
0,TX,House/Duplex,10032.0,,0,0.0
0,FL,House/Duplex,9000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,FL,House/Duplex,45000.0,,0,
0,LA,Townhouse,24000.0,,0,0.0
1,FL,House/Duplex,28539.0,,0,
0,TX,House/Duplex,3360.0,,0,0.0
1,FL,House/Duplex,58000.0,,0,
1,LA,Apartment,20000.0,,0,0.0
0,FL,House/Duplex,60000.0,,0,0.0
1,FL,Apartment,0.0,,0,
1,PR,House/Duplex,30396.0,,0,0.0
0,TX,Other,83155.0,,0,
1,FL,House/Duplex,1299.0,,0,0.0
1,LA,House/Duplex,2000.0,,0,0.0
1,TX,House/Duplex,4000.0,,0,0.0
0,LA,Apartment,35000.0,,0,0.0
1,PR,Apartment,8040.0,,0,0.0
0,LA,House/Duplex,66670.0,,0,
1,TX,House/Duplex,,,0,46.0
0,LA,House/Duplex,35000.0,18552.52,0,0.0
0,FL,House/Duplex,47000.0,,0,0.0
0,FL,Mobile Home,,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,FL,Condo,68033.0,,0,
0,FL,House/Duplex,7000.0,,0,
0,PR,House/Duplex,12000.0,,0,
0,TX,House/Duplex,21600.0,,0,0.0
0,FL,Apartment,12000.0,,0,0.0
0,FL,House/Duplex,37232.0,,0,
0,NC,House/Duplex,24000.0,21041.65,0,18.0
0,FL,House/Duplex,3098880.0,,0,
0,TX,Mobile Home,35000.0,,0,0.0
0,LA,House/Duplex,45000.0,,0,
0,TX,House/Duplex,,,0,
1,FL,Townhouse,13000.0,,0,
1,PR,Apartment,30000.0,,0,
1,PR,House/Duplex,70000.0,,0,
0,FL,House/Duplex,60000.0,,0,
0,NC,House/Duplex,27036.0,,0,0.0
0,TX,House/Duplex,72000.0,,0,0.0
0,FL,House/Duplex,110000.0,,0,
0,FL,House/Duplex,31000.0,,0,
1,FL,Apartment,50000.0,,0,0.0
0,FL,Mobile Home,44200.0,,0,
0,LA,Other,60000.0,,0,
0,LA,House/Duplex,,,0,0.0
1,TX,House/Duplex,1700.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,FL,Apartment,,,0,
1,TX,House/Duplex,40000.0,,0,0.0
0,FL,Apartment,13000.0,,0,
0,FL,Apartment,9180.0,,0,
0,TX,House/Duplex,58000.0,,0,0.0
0,FL,House/Duplex,182991.0,,0,
0,TX,Apartment,8400.0,,0,
1,PR,House/Duplex,57492.0,,0,0.0
1,PR,House/Duplex,20800.0,,0,0.0
0,FL,Apartment,,,0,
0,FL,Assisted Living Facility,1900.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
1,LA,House/Duplex,32000.0,10696.12,0,2.0
0,TX,House/Duplex,102847.0,,0,
0,LA,Apartment,,,0,
0,TX,Apartment,30000.0,,0,
1,FL,Apartment,8500.0,,0,
0,TX,Assisted Living Facility,20400.0,,0,
0,FL,Apartment,23000.0,,0,
1,FL,Condo,60000.0,,0,
1,FL,House/Duplex,20000.0,,0,0.0
1,LA,House/Duplex,42000.0,,0,0.0
1,PR,Condo,4320.0,,0,0.0
0,FL,Condo,60000.0,,0,0.0
1,FL,Apartment,25000.0,,0,0.0
0,FL,Other,,,0,
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,15000.0,,0,0.0
1,PR,House/Duplex,10380.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,FL,House/Duplex,85000.0,,0,
1,PR,House/Duplex,84021.0,,0,
1,PR,Condo,,,0,
0,LA,House/Duplex,7000.0,6814.92,0,0.0
1,PR,House/Duplex,12000.0,2786.58,0,0.0
1,FL,Apartment,40000.0,,0,
1,PR,House/Duplex,22800.0,8570.62,0,0.0
1,FL,Apartment,,,0,0.0
0,FL,House/Duplex,38756.0,,0,
1,FL,Apartment,12000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,,,0,3.0
1,FL,House/Duplex,39000.0,,0,1.0
1,FL,Apartment,,,0,
1,TX,House/Duplex,30000.0,,0,
0,TX,House/Duplex,2866.0,,0,0.0
0,FL,House/Duplex,95500.0,,0,
0,FL,Apartment,35000.0,,0,
0,LA,Mobile Home,52000.0,,0,
0,FL,House/Duplex,,,0,
1,PR,Townhouse,30000.0,,0,
1,PR,House/Duplex,,22442.99,0,0.0
0,FL,Apartment,11000.0,,0,
0,TX,Other,10000.0,,0,
1,PR,Apartment,6936.0,,0,0.0
1,PR,Apartment,1536.0,,0,0.0
0,LA,Apartment,1635.0,,0,0.0
1,FL,House/Duplex,107195.0,,0,
0,FL,Other,10500.0,,0,
0,FL,House/Duplex,40000.0,,0,0.0
0,LA,Mobile Home,2200.0,6550.73,0,0.0
0,FL,House/Duplex,48000.0,,0,
0,FL,Condo,23400.0,,0,0.0
0,FL,House/Duplex,,,0,
0,LA,House/Duplex,30000.0,4444.1,0,0.0
0,FL,House/Duplex,90000.0,,0,
0,FL,Townhouse,3200.0,,0,
0,LA,House/Duplex,,,0,0.0
1,PR,House/Duplex,14500.0,,0,
0,TX,Apartment,,,0,11.0
1,FL,Other,34000.0,,0,
0,FL,Apartment,2500.0,,0,0.0
1,LA,House/Duplex,200000.0,,0,
1,PR,House/Duplex,75000.0,,0,0.0
0,TX,Apartment,2000.0,,0,0.0
1,FL,House/Duplex,18000.0,,0,
0,NC,Condo,19800.0,,0,
0,FL,Other,,,0,
0,FL,Apartment,45000.0,,0,
0,FL,Townhouse,12000.0,,0,
0,TX,Apartment,60000.0,,0,
1,FL,House/Duplex,30000.0,,0,0.0
1,FL,House/Duplex,,,0,
1,PR,Condo,35000.0,,0,
0,LA,House/Duplex,9000.0,,0,0.0
1,PR,House/Duplex,20400.0,,0,0.0
1,TX,Travel Trailer,75000.0,,0,
0,FL,House/Duplex,71918.0,,0,
0,TX,House/Duplex,,,0,0.0
0,LA,Townhouse,,,0,
1,FL,House/Duplex,20000.0,,0,
0,LA,House/Duplex,65000.0,,0,
1,FL,Apartment,12000.0,,0,0.0
1,FL,House/Duplex,15000.0,,0,
1,FL,House/Duplex,65000.0,,0,
0,FL,Townhouse,,,0,0.0
0,TX,House/Duplex,20000.0,,0,
0,TX,House/Duplex,30000.0,,0,
0,LA,House/Duplex,114800.0,,0,
0,FL,Apartment,9609.0,,0,
1,TX,House/Duplex,42208.0,9209.87,0,18.0
0,FL,House/Duplex,,,0,
0,FL,Apartment,17680.0,,0,
0,TX,House/Duplex,36400.0,1862.0,0,0.0
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,13000.0,,0,1.0
0,LA,Condo,36000.0,,0,0.0
0,TX,House/Duplex,34000.0,,0,
1,PR,House/Duplex,16932.0,1152.0,0,0.0
0,FL,Mobile Home,18500.0,,0,
0,FL,Townhouse,,,0,
0,TX,Apartment,12000.0,,0,0.0
0,LA,Apartment,40000.0,,0,0.0
0,FL,House/Duplex,18288.0,,0,0.0
1,PR,House/Duplex,6552.0,,0,0.0
0,FL,House/Duplex,27000.0,,0,
0,FL,House/Duplex,85000.0,,0,
0,FL,Apartment,90000.0,,0,
1,PR,House/Duplex,0.0,,0,0.0
1,LA,Apartment,1232.0,,0,0.0
0,FL,House/Duplex,,,0,1.0
0,FL,House/Duplex,24000.0,,0,0.0
1,LA,House/Duplex,24000.0,,0,
0,FL,House/Duplex,62000.0,,0,0.0
0,TX,House/Duplex,96000.0,,0,
0,LA,House/Duplex,39672.0,,0,
0,TX,House/Duplex,36000.0,,0,
0,FL,Apartment,18950.0,,0,0.0
0,LA,House/Duplex,9768.0,8816.97,0,17.0
1,PR,House/Duplex,8000.0,,0,0.0
1,FL,Townhouse,108000.0,,0,
0,TX,House/Duplex,16000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,Other,53000.0,,0,
1,PR,House/Duplex,11900.0,,0,0.0
0,TX,Apartment,37440.0,,0,29.0
0,FL,House/Duplex,27600.0,,0,
1,PR,Townhouse,33000.0,,0,
1,TX,House/Duplex,,,0,0.0
1,FL,House/Duplex,48000.0,,0,1.0
1,FL,House/Duplex,35000.0,,0,
1,PR,House/Duplex,5640.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,18000.0,,0,
0,LA,House/Duplex,15000.0,1734.32,0,0.0
1,FL,Apartment,,,0,
0,FL,Apartment,10000.0,,0,
0,FL,Apartment,,,0,
0,LA,Apartment,34000.0,,0,
0,LA,Apartment,40000.0,,0,
0,FL,Apartment,30000.0,,0,
0,FL,House/Duplex,,,0,
0,TX,Apartment,48000.0,,0,
0,FL,House/Duplex,12000.0,,0,0.0
0,LA,Mobile Home,8640.0,8050.73,0,0.0
0,FL,House/Duplex,59800.0,,0,
0,LA,Apartment,38000.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,TX,House/Duplex,,,0,0.0
0,FL,Apartment,20000.0,,0,0.0
1,FL,House/Duplex,45000.0,,0,
1,FL,Mobile Home,12000.0,,0,
0,TX,Apartment,65000.0,,0,4.0
0,LA,House/Duplex,29000.0,,0,0.0
1,FL,Mobile Home,10000.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,0.0
0,LA,House/Duplex,7000.0,,0,0.0
1,TX,Apartment,31000.0,,0,0.0
0,FL,House/Duplex,20000.0,,0,
1,FL,Apartment,24500.0,,0,0.0
1,FL,House/Duplex,42640.0,,0,0.0
1,PR,House/Duplex,15000.0,,0,0.0
0,FL,House/Duplex,,,0,
1,TX,House/Duplex,50000.0,,0,0.0
0,LA,Mobile Home,90961.0,,0,
1,PR,House/Duplex,50000.0,,0,0.0
0,TX,House/Duplex,21000.0,,0,
0,FL,House/Duplex,35000.0,,0,0.0
1,PR,House/Duplex,4776.0,,0,
0,FL,House/Duplex,50960.0,,0,
0,FL,Mobile Home,45000.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,65000.0,,0,0.0
0,FL,Condo,,,0,
1,LA,Mobile Home,15000.0,8200.71,0,0.0
0,FL,House/Duplex,15700.0,,0,0.0
0,FL,House/Duplex,32400.0,,0,
1,FL,House/Duplex,,,0,
1,PR,House/Duplex,23280.0,,0,0.0
0,TX,House/Duplex,73000.0,,0,0.0
0,FL,House/Duplex,50000.0,,0,
0,LA,House/Duplex,42000.0,,0,
0,TX,House/Duplex,30000.0,,0,0.0
0,TX,Apartment,8000.0,,0,
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,87210.0,,0,
1,PR,House/Duplex,2388.0,1488.0,0,0.0
0,TX,House/Duplex,203333.0,,0,0.0
0,FL,Apartment,15000.0,,0,
0,FL,Apartment,55000.0,,0,
0,LA,Apartment,60000.0,,0,
1,PR,Apartment,8784.0,,0,
1,FL,Townhouse,24000.0,,0,
1,FL,House/Duplex,60000.0,,0,0.0
1,FL,House/Duplex,12000.0,,0,
1,FL,House/Duplex,15000.0,,0,0.0
0,TX,House/Duplex,77312.0,,0,
1,FL,Apartment,19200.0,,0,0.0
1,PR,House/Duplex,13000.0,,0,0.0
0,FL,Townhouse,95000.0,,0,0.0
0,LA,Mobile Home,35000.0,,0,
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,3420.0,,0,
0,TX,House/Duplex,8688.0,,0,
0,TX,Boat,21384.0,5549.14,0,39.0
0,NC,House/Duplex,11304.0,7854.03,0,8.0
0,FL,House/Duplex,,,0,
1,FL,Other,5000.0,,0,
0,LA,House/Duplex,,,0,
1,PR,House/Duplex,15600.0,2220.8,0,0.0
1,FL,Townhouse,10440.0,,0,0.0
0,TX,House/Duplex,,,0,
1,PR,House/Duplex,38400.0,,0,
0,LA,House/Duplex,40000.0,,0,
0,LA,House/Duplex,0.0,,0,
0,LA,House/Duplex,1300.0,,0,0.0
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,190000.0,,0,
0,FL,House/Duplex,32000.0,,0,
0,TX,Apartment,,,0,
0,FL,Apartment,24500.0,,0,
1,PR,House/Duplex,,,0,0.0
1,LA,House/Duplex,100000.0,,0,
1,FL,House/Duplex,25000.0,,0,
0,FL,House/Duplex,66000.0,,0,
0,FL,Condo,,,0,
0,TX,House/Duplex,,,0,0.0
1,PR,House/Duplex,11940.0,,0,0.0
1,FL,House/Duplex,1608.0,,0,
0,TX,House/Duplex,84000.0,,0,
0,TX,House/Duplex,36400.0,,0,10.0
1,LA,House/Duplex,80000.0,,0,0.0
0,FL,House/Duplex,14000.0,,0,0.0
1,FL,House/Duplex,0.0,,0,
0,FL,House/Duplex,31200.0,,0,
0,TX,House/Duplex,38958.0,,0,
0,FL,Mobile Home,60000.0,,0,0.0
1,FL,Townhouse,21000.0,,0,
0,FL,House/Duplex,,,0,
0,TX,House/Duplex,56000.0,,0,
0,LA,House/Duplex,78624.0,,0,
0,FL,Mobile Home,10000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,22000.0,,0,1.0
0,FL,House/Duplex,30000.0,,0,
1,PR,House/Duplex,8400.0,,0,
0,LA,Apartment,15600.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,
0,FL,Apartment,38000.0,,0,
0,FL,House/Duplex,94000.0,,0,
0,FL,House/Duplex,31716.0,,0,0.0
1,PR,Other,5640.0,,0,0.0
0,TX,Mobile Home,54000.0,,0,0.0
0,TX,Other,17484.0,,0,
0,LA,House/Duplex,50000.0,,0,
1,FL,Apartment,,,0,0.0
0,LA,Apartment,,,0,
0,FL,Other,15000.0,,0,
1,FL,House/Duplex,34000.0,,0,0.0
0,NC,Mobile Home,20000.0,,0,0.0
0,TX,Other,35520.0,,0,
0,LA,Apartment,,,0,0.0
0,FL,House/Duplex,23000.0,,0,
1,TX,Apartment,2280.0,,0,2.0
1,FL,House/Duplex,33000.0,,0,0.0
0,LA,House/Duplex,319841.0,,0,0.0
0,FL,Other,,,0,
0,FL,Townhouse,26000.0,,0,
1,FL,House/Duplex,,,0,
0,LA,Apartment,,,0,0.0
0,LA,Apartment,31200.0,,0,
0,LA,House/Duplex,65000.0,,0,0.0
0,TX,House/Duplex,62000.0,,0,
1,LA,House/Duplex,194000.0,,0,
0,FL,Mobile Home,18000.0,,0,
0,TX,Mobile Home,40800.0,,0,0.0
0,FL,House/Duplex,88000.0,,0,
1,FL,House/Duplex,29000.0,499.5,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,28555.0,,0,
0,TX,House/Duplex,13000.0,,0,0.0
0,TX,House/Duplex,55000.0,,0,0.0
1,FL,Apartment,10000.0,,0,
1,TX,Mobile Home,22000.0,,0,0.0
1,PR,House/Duplex,14350.0,,0,0.0
0,FL,Apartment,45000.0,,0,0.0
1,TX,House/Duplex,10000.0,,0,0.0
0,FL,House/Duplex,24000.0,,0,
1,PR,House/Duplex,4800.0,,0,0.0
1,FL,Other,32400.0,,0,0.0
0,PR,House/Duplex,,,0,0.0
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,10800.0,,0,
0,TX,House/Duplex,5880.0,,0,22.0
0,PR,House/Duplex,9432.0,,0,0.0
1,FL,House/Duplex,116566.0,,0,
0,FL,House/Duplex,17640.0,,0,
0,TX,House/Duplex,,,0,
0,PR,House/Duplex,18000.0,,0,
1,FL,Apartment,45000.0,,0,2.0
0,NC,Other,15000.0,,0,
0,LA,House/Duplex,50000.0,5944.1,0,0.0
0,LA,House/Duplex,36000.0,,0,0.0
0,FL,House/Duplex,26000.0,,0,
1,PR,House/Duplex,8136.0,,0,
1,PR,House/Duplex,1392.0,,0,0.0
1,PR,House/Duplex,10716.0,357.12,0,0.0
1,TX,House/Duplex,,,0,
0,FL,House/Duplex,,,0,
1,TX,House/Duplex,24398.0,1835.92,0,1.0
0,TX,House/Duplex,36507.0,,0,
1,PR,Apartment,,,0,
0,LA,House/Duplex,50000.0,,0,
0,PR,House/Duplex,13140.0,,0,
0,FL,Apartment,80000.0,,0,
0,FL,House/Duplex,100080.0,,0,
1,FL,Apartment,15000.0,,0,0.0
1,FL,House/Duplex,45000.0,,0,
1,PR,House/Duplex,12000.0,6204.68,0,84.0
1,TX,House/Duplex,11000.0,,0,
1,FL,Townhouse,45000.0,,0,
0,TX,House/Duplex,65000.0,,0,1.0
1,FL,Apartment,,,0,
1,TX,Apartment,45000.0,,0,0.0
1,FL,House/Duplex,14976.0,499.5,0,0.0
0,FL,House/Duplex,70000.0,,0,
0,LA,House/Duplex,65000.0,,0,
1,PR,House/Duplex,27000.0,,0,0.0
0,TX,House/Duplex,2400.0,,0,
0,LA,House/Duplex,,,0,0.0
1,TX,House/Duplex,65000.0,,0,30.0
1,PR,House/Duplex,28016.0,1726.86,0,0.0
0,FL,House/Duplex,,,0,0.0
1,LA,House/Duplex,21924.0,,0,0.0
1,FL,House/Duplex,,,0,
0,TX,House/Duplex,90000.0,,0,0.0
0,FL,House/Duplex,61994.0,,0,
1,PR,Apartment,18000.0,,0,0.0
0,TX,House/Duplex,68000.0,,0,
1,PR,House/Duplex,9612.0,,0,0.0
0,TX,Mobile Home,30000.0,,0,
0,FL,House/Duplex,68000.0,,0,
0,FL,Townhouse,38372.0,,0,
1,TX,House/Duplex,36000.0,,0,
0,TX,House/Duplex,30000.0,,0,2.0
0,TX,House/Duplex,,,0,
0,FL,Townhouse,10036.0,,0,
0,TX,Other,1500.0,,0,
1,FL,House/Duplex,13000.0,,0,0.0
0,FL,Apartment,3801252.0,,0,
0,LA,Apartment,1500.0,,0,0.0
1,PR,Townhouse,3780.0,,0,
1,FL,Townhouse,65000.0,,0,
1,FL,House/Duplex,20000.0,,0,
0,FL,House/Duplex,39520.0,,0,
1,PR,Apartment,7836.0,,0,0.0
0,PR,House/Duplex,7000.0,,0,
0,TX,Townhouse,,,0,
0,LA,Apartment,27560.0,,0,
1,PR,Apartment,15080.0,,0,0.0
0,TX,Other,4000.0,,0,
1,PR,House/Duplex,5040.0,,0,0.0
0,LA,Travel Trailer,0.0,1500.0,0,0.0
1,LA,House/Duplex,70000.0,,0,
0,FL,Apartment,9036.0,,0,0.0
0,FL,House/Duplex,10896.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,20000.0,,0,0.0
0,FL,Townhouse,20000.0,,0,
0,LA,House/Duplex,80000.0,,0,0.0
0,TX,Mobile Home,26000.0,,0,0.0
0,FL,House/Duplex,42000.0,,0,
0,FL,House/Duplex,20000.0,,0,
1,PR,Townhouse,,,0,
0,TX,Apartment,33000.0,,0,
0,FL,House/Duplex,23000.0,,0,
0,TX,House/Duplex,17000.0,,0,
0,FL,House/Duplex,,,0,
1,PR,House/Duplex,11640.0,137.7,0,0.0
1,FL,Mobile Home,15000.0,,0,
0,FL,House/Duplex,13000.0,,0,0.0
0,FL,House/Duplex,32200.0,152.25,0,0.0
0,FL,House/Duplex,,,0,
1,FL,House/Duplex,,,0,
0,FL,Mobile Home,11000.0,,0,0.0
0,FL,Apartment,22000.0,,0,0.0
1,TX,House/Duplex,,,0,
0,LA,House/Duplex,100400.0,,0,
1,FL,House/Duplex,30000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,LA,Apartment,25000.0,,0,0.0
0,TX,House/Duplex,18000.0,,0,
0,FL,House/Duplex,,,0,0.0
0,FL,Mobile Home,29120.0,10000.0,0,0.0
0,FL,Condo,6792.0,,0,0.0
0,TX,House/Duplex,,,0,
1,FL,Other,20000.0,,0,0.0
0,LA,House/Duplex,70000.0,,0,
1,FL,Apartment,18000.0,,0,0.0
0,FL,House/Duplex,48000.0,,0,
0,FL,Apartment,,,0,
0,FL,Condo,,,0,0.0
1,PR,House/Duplex,10800.0,,0,0.0
0,TX,House/Duplex,20000.0,,0,
1,FL,Other,88667.0,,0,
1,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,Apartment,2500.0,,0,0.0
1,FL,House/Duplex,34000.0,,0,
0,FL,Apartment,9000.0,,0,0.0
0,PR,House/Duplex,31068.0,,0,
0,LA,House/Duplex,,,0,
0,TX,House/Duplex,50000.0,,0,0.0
0,FL,House/Duplex,19682.0,,0,0.0
0,TX,Apartment,0.0,,0,
0,FL,House/Duplex,100000.0,,0,
1,PR,House/Duplex,30000.0,,0,0.0
0,FL,Condo,36000.0,,0,
1,FL,House/Duplex,55000.0,,0,0.0
0,FL,House/Duplex,34800.0,,0,
0,FL,House/Duplex,18500.0,,0,0.0
1,PR,House/Duplex,13000.0,,0,0.0
1,FL,House/Duplex,24000.0,,0,
1,FL,Apartment,66000.0,,0,
0,TX,Mobile Home,,,0,
0,FL,House/Duplex,23000.0,,0,0.0
0,LA,House/Duplex,30000.0,,0,
0,FL,House/Duplex,25000.0,,0,
0,NC,House/Duplex,45000.0,,0,92.0
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,,,0,
1,PR,Condo,31930.0,,0,
0,FL,House/Duplex,,,0,
0,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,Mobile Home,,,0,0.0
0,FL,House/Duplex,90000.0,,0,
1,FL,House/Duplex,22000.0,,0,0.0
1,PR,House/Duplex,48576.0,,0,0.0
1,PR,House/Duplex,30000.0,,0,
0,NC,House/Duplex,24000.0,,0,22.0
1,PR,Townhouse,1620.0,,0,
1,PR,House/Duplex,23000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,House/Duplex,64000.0,,0,0.0
0,TX,House/Duplex,84000.0,,0,
1,PR,Other,59800.0,,0,
0,TX,Townhouse,,,0,0.0
0,TX,Apartment,9000.0,,0,0.0
0,LA,House/Duplex,11700.0,,0,
0,TX,Apartment,,,0,0.0
0,FL,Apartment,13500.0,,0,0.0
1,FL,House/Duplex,50000.0,,0,
1,LA,House/Duplex,,,0,0.0
1,LA,Mobile Home,39520.0,3636.69,0,0.0
0,TX,Other,73999.0,,0,
1,FL,Apartment,15000.0,,0,
0,TX,House/Duplex,45000.0,,0,0.0
1,FL,Other,,,0,
0,LA,Apartment,,,0,0.0
0,FL,House/Duplex,15000.0,,0,0.0
0,FL,Mobile Home,14000.0,,0,
1,FL,Apartment,14000.0,,0,0.0
1,TX,House/Duplex,,,0,
1,LA,House/Duplex,,,0,0.0
1,PR,Condo,37000.0,,0,0.0
1,PR,Apartment,42000.0,,0,
1,FL,House/Duplex,15000.0,,0,
1,FL,House/Duplex,,,0,3.0
0,LA,House/Duplex,25000.0,,0,0.0
0,LA,Apartment,,,0,12.0
1,FL,Townhouse,18000.0,,0,
0,LA,House/Duplex,48000.0,,0,0.0
0,PR,House/Duplex,9425.0,,0,
0,LA,House/Duplex,9468.0,17202.5,0,0.0
